ORGANISM_ID	TERM
1858	Fresh water
1863	Host
1885	Soil
1885	Host
1885	Fresh water
1885	Food
1889	Wastewater
1889	Sewage plant
1889	Sewage
47939	Host
5468	Host
5543	Human skin
5543	Host
5551	Human skin
5551	Human airways
5551	Host
5585	Human intestinal microflora
5585	Human fecal
5585	Host
5611	Human intestinal microflora
5611	Host
5613	Human oral cavity
5613	Host
5668	Host
5705	Human skin
5705	Host
5715	Host
10371	Host
10377	Host
10406	Host
10406	Fresh water
10451	Host
10468	Host
10491	Marine
10491	Aquatic
2056	Host
2083	Surface water
2083	Marine
2086	Surface water
2086	Marine
2119	Marine
2119	Host
2119	Fresh water
2119	Aquatic
2138	Intestinal tract
2138	Host
2138	Gastrointestinal tract
2138	Feces
2148	Host
2148	Endosymbiont
5753	Host
5753	Gastrointestinal tract
5788	Host
5791	Host
9688	Host
9795	Ponds
9795	Fresh water
9795	Aquatic
9797	Lake
9797	Fresh water
9797	Aquatic
10517	Soil
10565	Wastewater
10565	Host
19736	Soil
19736	Host
43191	Cheese
9806	Human airways
9806	Host
1929	Oil fields
1929	Marine
1944	Human skin
1944	Host
1986	Human intestinal microflora
1986	Host
2005	Host
2022	Host
1254	Fresh water
1255	Marine
1255	Aquatic
1277	Marine
1277	Fresh water
1300	Marine
1300	Aquatic
1328	Fresh water
1332	Soil
99454	Tundra soil
99454	Soil
1403	Human intestinal microflora
1403	Host
1412	Human intestinal microflora
1412	Host
1456	Host
4939	Human intestinal microflora
4939	Host
5010	Soil
5010	Host
5010	Fresh water
5010	Food
5024	Host
14141	Hot spring
14141	Aquatic
95340	Sponge
95340	Marine
95340	Aquatic
5026	Host
5053	Plants
5057	Wastewater
5064	Aquatic
5126	Host
9907	Lake
9907	Fresh water
9907	Aquatic
9910	Human intestinal microflora
9910	Host
49797	Marine
49797	Aquatic
10006	Host
1475	Oral cavity
1475	Host
88023	Rumen
1507	Host
1516	Host
1535	Host
1544	Soil
1544	Host
1544	Fresh water
1544	Aquatic
1559	Soil
1559	Intestinal tract
1559	Host
1559	Fresh water
1559	Food
1563	Soil
1563	Intestinal tract
1563	Host
1563	Fresh water
1563	Food
1566	Soil
1566	Intestinal tract
1566	Host
1566	Fresh water
1566	Food
1580	Sediment
1580	Marine
1580	Fresh water
1580	Aquatic
88989	Host
1611	Host
5151	Host
5186	Host
5198	Human intestinal microflora
5198	Host
5208	Human oral cavity
5208	Host
5251	Human oral cavity
5251	Host
5275	Human intestinal microflora
5275	Host
5275	Gastrointestinal tract
5275	Feces
5320	Human oral cavity
5320	Host
14137	Sediment
5363	Human intestinal microflora
5363	Host
5376	Human oral cavity
5376	Human intestinal microflora
5376	Host
10120	Host
10157	Soil
10157	Host
10157	Fresh water
10260	Host
10297	Soil
10297	Host
10297	Fresh water
10297	Food
10325	Soil
10325	Host
10325	Fresh water
10325	Food
10336	Host
33196	Air
33261	Human fecal
29835	Aquatic
29891	Soil
29907	Soil
34274	Host
34293	Plants
44725	Aquatic
30910	Air
42400	Host
42439	Host
42529	Host
42575	Host
34330	Host
31085	Marine
31085	Aquatic
32282	Host
42600	Host
28906	Host
28958	Host
29025	Soil
143499	Marine
30088	Host
30093	Soil
30201	Soil
30202	Soil
30239	Sediment
143501	Marine
40376	Human skin
47218	Host
34558	Host
34585	Host
31165	Sediment
31181	Host
32536	Host
32584	Host
29240	Ponds
29240	Mud
29240	Lentic sediment
29240	Fresh water
29240	Aquatic
36927	Soil
36927	Fresh water
36927	Aquatic
29281	Mud
29365	Marine
29365	Aquatic
29372	Soil
29375	Soil
29381	Soil
37261	Human fecal
37261	Host
44215	Human throat
30318	Marine
30318	Aquatic
30414	Soil
88689	Mud
47462	Rumen
30565	Mud
32676	Soil
43238	Host
43335	Biofilm
39687	Soil
32938	Soil
32938	Host
29557	Host
29589	Aquatic
29609	Soil
29706	Soil
29732	Human skin
19729	Soil
19729	Host
31882	Ponds
31882	Aquatic
37417	Host
30602	Aquatic
30875	Aquatic
15816	Wastewater treatment plant
20562	Human oral cavity
20562	Host
20580	Marine
20580	Hot spring
12561	Host
12581	Oral cavity
16617	Food
16617	Dairy isolates
16669	Host
26745	Aquatic
26772	Fermented food product
26786	Hot spring
26786	Aquatic
13332	Insect
13332	Host
13368	Sludge
13372	Biofilm
28144	Compost
20581	Aquatic
20610	Sediment
24810	Soil
24866	Soil
24866	Aquatic
24911	Soil
24911	Host
16809	Plants
21610	Host
13455	Air
13473	Aquatic
13484	Marine
13484	Deep sea
13484	Aquatic
28204	Soil
28232	Soil
28308	Aquatic
24954	Soil
25028	Mud
11526	Marine
11526	Aquatic
11589	Soil
11589	Rhizosphere
18202	Host
18203	Host
23511	Soil
23511	Rhizosphere
14704	Soil
14751	Plants
26224	Marine
26224	Aquatic
26237	Soil
12601	Host
12608	Oral cavity
12609	Oral cavity
12616	Oral cavity
19644	Soil
19644	Host
19670	Host
19689	Soil
19689	Host
20637	Human oral cavity
20637	Host
18525	Sediment
18525	Aquatic
24239	Food
24245	Soil
20787	Vegetables
20787	Host
20856	Aquatic
20879	Gastrointestinal tract
20880	Host
20880	Animal gastrointestinal tract
17327	Host
27172	Soil
27172	Fresh water
27172	Aquatic
27215	Aquatic
27237	Soil
27267	Plant root
27267	Host
28469	Ponds
28469	Fresh water
28469	Aquatic
28501	Host
28501	Aquatic
28512	Host
28536	Soil
28546	Soil
19847	Host
25217	Host
25239	Marine
25239	Aquatic
13566	Hot spring
13566	Aquatic
13569	Sediment
13569	Salt mine
13578	Sea water
13578	Marine
13578	Aquatic
13606	Sludge
13685	Host
28559	Sand
26348	Soil
26376	Aquatic
26426	Host
26429	Sand
26429	Marine
26429	Aquatic
12783	Soil
23249	Skin
23249	Host
23330	Host
23373	Aquatic
27653	Marine
27653	Hydrothermal vent
27653	Hot spring
27653	Aquatic
11127	Host
11127	Fresh water
15055	Soil
19798	Soil
19798	Host
19967	Host
19977	Soil
19977	Host
19986	Host
16113	Fresh water
16113	Aquatic
20914	Host
12936	Host
12979	Soil
13014	Terrestrial
13014	Soil
13054	Sludge
13057	Host
27692	Marine
27692	Aquatic
15293	Insect endosymbiont
27780	Host
19999	Host
20026	Host
21156	Terrestrial
21182	Human intestinal microflora
21215	Marine
21245	Gastrointestinal tract
21268	Gastrointestinal tract
21301	Gastrointestinal tract
17558	Host
17564	Host
17735	Soil
14031	Bioreactor
14107	Soil
14124	Dairy isolates
14127	Soil
14127	Ponds
14127	Host
14127	Gastrointestinal tract
14127	Feces
14207	Gastrointestinal tract
14212	Host
14212	Gastrointestinal tract
24467	Host
24469	Air
24498	Sand
24498	Marine
24498	Aquatic
28579	Soil
28693	Air
25575	Human skin
25575	Host
12022	Soil
12132	Oral cavity
19031	Host
19080	Marine sediment
19080	Marine
143480	Marine
28829	Soil
15147	Biofilm
12180	Host
12189	Soil
12189	Self-heated organic materials
12189	Gastrointestinal tract
12189	Dairy isolates
12233	Plant surface
12233	Host
12241	Soil
12335	Plants
12336	Plants
12362	Oral cavity
26454	Soil
26497	Host
26600	Host
19125	Soil
19125	Host
23460	Soil
23460	Sediment
23460	Marine
23460	Aquatic
23478	Host
23632	Mud
20092	Soil
20092	Host
20093	Soil
20093	Host
16279	Host
16556	Intestinal tract
26634	Host
13126	Human
13126	Host
13154	Human
13154	Host
13167	Human
13167	Host
13170	Plants
13170	Fruits
13291	Human
13291	Host
27929	Marine
27929	Aquatic
28013	Soil
143498	Marine
24511	Soil
21339	Gastrointestinal tract
28129	Host
12414	Oral cavity
12419	Marine
12419	Host
12419	Fresh water
12419	Biofilm
12427	Root nodule
12461	Host
12535	Oral cavity
26667	Fresh water
26667	Aquatic
26730	Soil
23680	Rumen
15554	Soil
15748	Host
15748	Bovine rumen
29709	Soil
15237	Soil
3889	Soil
3889	Fresh water
3900	Host
3900	Blood
19994	Host
3932	Human intestinal microflora
3932	Host
3937	Human oral cavity
3937	Host
3938	Human oral cavity
3938	Host
3939	Human oral cavity
3939	Host
3944	Host
3944	Blood
103596	Air
3973	Host
3973	Blood
88740	Host
99211	Host
99211	Blood
399	Marine
399	Aquatic
434	Human intestinal microflora
434	Host
437	Hot spring
437	Fresh water
437	Aquatic
3107	Host
3203	Soil
3205	Host
3250	Host
3265	Wastewater
3265	Brackish water
3265	Aquatic
3302	Fresh water
3302	Aquatic
7421	Host
443	Fresh water
443	Aquatic
456	Marine
456	Aquatic
470	Host
559	Human skin
559	Host
636	Soil
639	Host
679	Host
4635	Human skin
4635	Host
47460	Rumen
47460	Bovine
7426	Soil
7478	Host
7490	Respiratory tract
7490	Host
7493	Soil
7493	Host
7493	Fresh water
7513	Host
7530	Soil
7530	Host
7530	Fresh water
7537	Tundra soil
7537	Soil
7537	Acid mine
6396	Soil
6446	Human intestinal microflora
6446	Host
7587	Host
7597	Host
3988	Human oral cavity
3988	Host
3988	Gingival crevices
4008	Soil
4041	Soil
4646	Host
4665	Human airways
4665	Host
4668	Soil
4684	Fresh water
4684	Aquatic
4751	Human intestinal microflora
4751	Host
4771	Soil
4877	Host
6501	Human intestinal microflora
6501	Human fecal
6501	Host
6536	Wastewater
6536	Sludge
6577	Human intestinal microflora
6577	Host
6597	Human intestinal microflora
6597	Host
6617	Human oral cavity
6617	Human intestinal microflora
6617	Host
6617	Gastrointestinal tract
6617	Feces
6626	Host
6669	Human oral cavity
6669	Host
6676	Host
6690	Host
4085	Fresh water
4137	Human stomach
4137	Host
4145	Soil
4148	Host
4161	Human oral cavity
4161	Host
4221	Marine
4221	Host
4221	Aquatic
4234	Human skin
4234	Host
4257	Host
4257	Gastrointestinal tract
4257	Feces
4948	Host
91597	Rumen
3317	Host
3371	Human nasopharyngeal microflora
3371	Host
3384	Host
3400	Host
3400	Fresh water
689	Host
690	Marine
690	Host
690	Aquatic
736	Host
763	Nasopharyngeal microflora
763	Host
102833	Soil
3416	Host
3467	Host
3505	Host
3508	Host
3625	Human skin
3625	Host
7623	Host
12114	Intestinal tract
12114	Food factory water
12114	Dairy isolates
103667	Sea water
103667	Hydrothermal water
24154	Soda lakes
24154	Sediment
24154	Fresh water
24154	Aquatic
2335	Hot spring
2369	Host
2471	Host
7731	Soil
7731	Intestinal tract
7731	Host
7731	Fresh water
7731	Food
7759	Host
7774	Host
7843	Host
7947	Soil
8048	Host
35492	Plants
9075	Host
2507	Host
2588	Soil
2588	Host
2591	Soil
2591	Host
2656	Soil
2656	Host
6760	Soil
6760	Host
6833	Human intestinal microflora
6833	Host
6880	Fresh water
6880	Aquatic
143478	Marine
143479	Marine
143481	Marine
9	Soil
63	Host
4293	Host
4297	Human oral cavity
4297	Host
4297	Gingival crevices
4301	Human skin
4301	Host
4309	Human intestinal microflora
4309	Host
4359	Fresh water
6931	Marine
6931	Aquatic
7053	Human intestinal microflora
7053	Host
7080	Host
7080	Gastrointestinal tract
7080	Feces
7093	Human intestinal microflora
7093	Host
17065	Aquatic
143482	Marine
143483	Marine
4405	Soda lakes
4405	Aquatic
4452	Soil
4452	Host
4464	Wastewater
4464	Host
4483	Intestinal tract
4483	Host
4483	Gastrointestinal tract
4483	Feces
75944	Mud
102087	Activated sludge
3627	Human skin
3627	Host
3632	Human vaginal microflora
3632	Host
3646	Hot spring
3646	Aquatic
3655	Marine
3655	Hot spring
3655	Aquatic
3659	Host
3712	Human intestinal microflora
3712	Human fecal
3712	Host
3729	Host
143502	Marine
143503	Marine
3733	Soil
3733	Plant surface
3733	Host
3758	Soil
3758	Plant surface
3758	Host
3771	Soil
3771	Host
3822	Soil
3822	Host
3841	Host
3843	Host
8090	Human intestinal microflora
8090	Host
8180	Human intestinal microflora
8180	Host
8229	Mud
92008	Hydrothermal vent
71	Sludge
71	Host
73	Terrestrial
73	Fresh water
2665	Host
2665	Fresh water
8274	Marine
8282	Marine
8282	Fresh water
8285	Host
8296	Mud
8296	Marine
8346	Host
121	Ponds
133	Marine
133	Hot spring
178	Soil
178	Sediment
178	Aquatic
197	Soil
197	Creosote-contaminated soil
225	Host
235	Host
260	Marine
260	Aquatic
264	Nasopharyngeal microflora
264	Host
266	Human oral cavity
266	Host
2929	Fresh water
7151	Marine
7153	Human intestinal microflora
7153	Host
7178	Human intestinal microflora
7178	Host
7192	Marine
7192	Aquatic
379	Host
379	Fresh water
4486	Human skin
4486	Host
4534	Intestinal tract
4534	Host
4534	Gastrointestinal tract
4534	Feces
4553	Host
4553	Gastrointestinal tract
4553	Feces
4565	Sediment
4571	Human nasopharyngeal microflora
4571	Host
4575	Host
4581	Human skin
4581	Host
4593	Host
7227	Host
7380	Host
7395	Host
7419	Host
3845	Host
4617	Host
4617	Gastrointestinal tract
4617	Feces
4619	Human oral cavity
4619	Human intestinal microflora
4619	Host
4625	Host
96767	Mouse
96767	Insect
47537	Soil
11303	Host
44217	Microbial mat
44217	Antarctic pond
50823	Soil
92891	Soil
9528	Wastewater
9528	Aquatic
88705	Rumen
47975	Marine
50669	Soil
31320	Sediment
35621	Hydrothermal sediment
50774	Soil
31494	Soil
31500	Sediment
31500	Ponds
31500	Aquatic
31505	Host
31505	Air
75759	Fish food product
35867	Urine
35867	Human urine
35867	Human
35867	Host
44039	Soil
44111	Fresh water
44111	Aquatic
143500	Marine
25194	Marine
25194	Aquatic
44756	Soil
44756	Mud
14640	Soil
10921	Host
10921	Fresh water
10944	Host
10949	Host
10955	Host
10955	Fresh water
10986	Marine
10986	Hydrothermal vent
10986	Hot spring
10986	Aquatic
10998	Human stomach
10998	Host
11016	Host
11029	Human stomach
11029	Host
30382	Oral cavity
30438	Soil
30506	Host
27572	Sediment
19634	Host
19646	Soil
19646	Host
36951	Sulfur spring
30551	Soil
27674	Air
27721	Sediment
27730	Soil
27759	Air
27772	Mud
31332	Plant
24155	Aquatic
24475	Sediment
15920	Marine
21081	Human appendix
21081	Human
21081	Host
10087	Host
10121	Host
10153	Host
10162	Host
10162	Fresh water
10238	Soil
10238	Root nodule
10238	Plant root
10238	Host
21099	Host
21184	Human intestinal microflora
21244	Gastrointestinal tract
25698	Human
25698	Host
31417	Aquatic
11139	Soil
11139	Host
11139	Fresh water
11141	Soil
11141	Host
11141	Fresh water
11182	Host
11209	Marine
11209	Host
11209	Fish
11217	Insect endosymbiont
11217	Host
11217	Endosymbiont
45178	Fresh water
30616	Sediment
30616	Fresh water
30616	Aquatic
30639	Soil
30639	Rhizosphere
30704	Sediment
30704	Aquatic
107750	Sediment
19866	Soil
19866	Host
19936	Soil
19936	Host
19963	Host
19993	Host
19996	Host
19997	Host
11253	Host
11256	Wastewater
11256	Sludge
11256	Activated sludge
11319	Host
30709	Host
30710	Host
30715	Soil
30715	Sand
27827	Sediment
27900	Hot spring
27900	Aquatic
20055	Soil
20055	Host
16307	Host
35190	Soil
19142	Soil
10315	Soil
10315	Host
10315	Fresh water
10315	Food
10383	Host
10383	Fresh water
10429	Human oral cavity
10429	Host
10435	Human intestinal microflora
10435	Host
10462	Human intestinal microflora
10462	Host
44193	Host
40534	Marine
40579	Fermented food product
23508	Host
23509	Host
23599	Soil
23689	Soil
23689	Oil fields
23710	Sand
9339	Soil
9339	Host
9339	Fresh water
9339	Food
9379	Host
9381	Host
15114	Soil
29987	Mud
30018	Host
30056	Soil
30106	Soil
34301	Host
34316	Host
45348	Soil
9384	Host
9524	Wastewater
9524	Aquatic
15246	Soil
34331	Host
30847	Hot spring
30847	Aquatic
30968	Soil
14017	Sea water
14017	Marine
14017	Aquatic
14209	Gastrointestinal tract
14211	Gastrointestinal tract
20400	Gastrointestinal tract
20467	Host
20504	Human oral cavity
20504	Host
39646	Groundwater
39646	Deep subsurface
30983	Soil
19310	Soil
19310	Sludge
19310	Mud
19310	Host
19310	Feces
19424	Human oral cavity
19424	Host
24872	Wastewater
24872	Intestinal tract
24872	Host
25015	Host
25029	Host
10675	Host
10675	Fresh water
10691	Host
10758	Host
10758	Fresh water
40854	Plants
19428	Plants
19428	Host
19443	Soil
23764	Human
23764	Host
10796	Human stomach
10796	Host
10826	Human stomach
10826	Host
10835	Human stomach
10835	Host
10880	Host
10889	Host
10903	Host
15364	Fresh water
15364	Aquatic
30245	Aquatic
30350	Wastewater
30350	Sludge
30350	Aquatic
9689	Wastewater
9689	Host
9689	Gastrointestinal tract
9726	Skin
9726	Human skin
9726	Host
9726	Fresh water
9760	Intestinal tract
9760	Host
34746	Soil
46211	Soil
46211	Host
31027	Wastewater
31027	Sludge
31027	Host
31075	Fresh water
31075	Aquatic
9923	Host
9935	Skin
9935	Human skin
9935	Host
9935	Fresh water
9937	Host
10031	Skin
10031	Human skin
10031	Host
10031	Fresh water
10085	Host
20589	Host
20624	Soil
20645	Human intestinal microflora
20645	Host
20656	Aquatic
20875	Host
20875	Animal gastrointestinal tract
39784	Aquaculture
39784	Animal gastrointestinal tract
39784	Animal facility
40046	Mollusk gastrointestinal tract
40046	Marine
40046	Aquatic
31194	Wetland
31194	Soil
35603	Animal gastrointestinal tract
6222	Human vaginal microflora
6222	Host
6231	Human skin
6231	Host
6269	Human skin
6269	Host
6272	Human skin
6272	Host
6318	Mud
6318	Aquatic
6377	Host
6392	Human oral cavity
6392	Host
8749	Oil fields
8749	Aquatic
8756	Human airways
8756	Host
8783	Hot spring
8783	Aquatic
8811	Fresh water
8822	Human intestinal microflora
8822	Host
8893	Fresh water
9028	Host
1308	Host
1323	Hot spring
1323	Fresh water
1323	Aquatic
1361	Host
1368	Host
1375	Sediment
1375	Marine
1375	Fresh water
1375	Aquatic
1394	Host
26039	Wetland
26105	Soil
26111	Soil
13658	Wastewater treatment plant
15856	Fresh water
15856	Aquatic
13693	Human
13693	Host
13708	Sea water
13708	Marine
13708	Aquatic
13755	Meat food product
1440	Host
1440	Fresh water
1470	Host
5430	Oral cavity
5430	Human oral cavity
5430	Host
5433	Human oral cavity
5433	Host
5457	Host
5473	Host
5505	Oral cavity
5505	Host
11654	Host
27037	Ponds
27037	Aquatic
27075	Wastewater
27075	Sludge
18616	Sediment
18616	Marine
18616	Aquatic
18845	Wastewater
18845	Intestinal tract
18845	Host
85274	Host
85274	Gastrointestinal tract
5536	Human intestinal microflora
5536	Human fecal
5536	Host
5536	Gastrointestinal tract
5536	Feces
5567	Human skin
5567	Host
5574	Oral cavity
5574	Host
5594	Human skin
5594	Host
16385	Marine
16385	Aquatic
27248	Soil
12787	Milk
12787	Gastrointestinal tract
12787	Food
12840	Soil
12840	Rhizosphere
12840	Host
12926	Dairy isolates
18905	Host
23219	Oil fields
23260	Root nodule
23379	Soil
23379	Fresh water
21253	Gastrointestinal tract
21293	Gastrointestinal tract
21452	Host
13017	Plants
13017	Fruits
13053	Sludge
13053	Compost
17737	Soil
17737	Aquatic
17797	Soil
13957	Fresh water
13957	Aquatic
13959	Wastewater
13959	Aquatic
14010	Sea water
14010	Marine
14010	Aquatic
18930	Human
18930	Host
18972	Human oral cavity
18972	Host
1550	Salt marsh
1550	Marine
1550	Fresh water
1569	Soil
1569	Intestinal tract
1569	Host
1569	Fresh water
1569	Food
21454	Host
26323	Hot spring
26323	Aquatic
26471	Host
23404	Fresh water
23404	Aquatic
9038	Host
9039	Host
9083	Host
9084	Host
9093	Host
9125	Host
9142	Host
9167	Host
1605	Host
1606	Host
1661	Host
1670	Host
1697	Marine
1697	Aquatic
1782	Host
1785	Human skin
1785	Host
11892	Epilithon
27308	Sediment
9226	Host
9331	Soil
9331	Host
9331	Fresh water
9331	Food
13798	Soil
13798	Plant root
13798	Host
13846	Aquatic
13878	Mud
13878	Aquatic
13885	Oil fields
13885	Aquatic
5682	Host
5702	Human vaginal microflora
5702	Host
5767	Host
5772	Host
5777	Human nasopharyngeal microflora
5777	Host
5836	Fresh water
5855	Host
16848	Plants
16848	Host
16877	Gastrointestinal tract
27376	Ponds
27376	Aquatic
27472	Soil
27481	Sediment
27569	Air
13099	Human blood
13099	Human
13099	Host
13124	Sediment
13124	Fresh water
13124	Aquatic
782	Host
790	Human intestinal microflora
790	Host
863	Skin
863	Human skin
863	Host
863	Fresh water
4957	Fresh water
4986	Marine
4986	Host
5885	Marine
5885	Aquatic
17061	Aquatic
21539	Host
13139	Lab culture
13140	Rice paddies
13140	Plants
13142	Solar saltern
13216	Surface water
13216	Aquatic
13259	Sediment
13259	Marine
13259	Aquatic
5039	Sediment
5039	Fresh water
5039	Aquatic
5098	Soil
5127	Soil
5162	Soil
5162	Skin
5162	Oral cavity
5162	Intestinal tract
5162	Host
5162	Fresh water
5179	Aquatic
5185	Host
5189	Human skin
5189	Host
102824	Soil
102824	Aquatic
21700	Ponds
21700	Fresh water
21700	Aquatic
26601	Soil
26605	Fresh water
26605	Aquatic
18296	Insect endosymbiont
18296	Host
18296	Endosymbiont
1913	Fresh water
1927	Wood
1927	Plants
1928	Host
1928	Bovine
1932	Soil
26741	Wastewater
26741	Sludge
26741	Host
26833	Soil
12053	Human stomach
12054	Human stomach
12057	Human stomach
12104	Skin
12104	Oral cavity
12104	Intestinal tract
12128	Oral cavity
8349	Host
102860	Mat
1970	Soil
2017	Human skin
2017	Human airways
2017	Host
2031	Skin
2031	Human skin
2031	Host
2044	Host
2048	Host
2069	Oral cavity
2069	Host
2087	Soil
2087	Hot spring
2087	Aquatic
5951	Soil
12151	Root nodule
8361	Soil
8361	Rhizosphere
